"REFERENCE","SITE_ID","LAB","SURVEY","SURVEY_PASC","PROJECT_FWC","STATION_ID_FWC","GEAR_FWC","CONFIGURATION_FWC","YEAR","MONTH","DAY","STA_TIME_PASC","END_TIME_PASC","REGION_PASC","NMFS_STATZONE","LAT_DD","LON_DD","DEPTH","TEMP","SALINITY","DO_MgL","PRECIPITATION_FWC","OPCODE_PASC","OPCODE","SPACE_STRAT","HAB_STRAT","REEF_TYPE","REEF_TYPE_PC","SS_EXPECT","GEOFORM_CODE","GEOFORM_AREA","GEOFORM_PERIMETER","GEOFORM_DISTANCE","CAMERA_FWC","CAMERA_NBR","CAMERA_NAME_PC","CAMERA_SEQ_NBR_PC","READMETHOD_PASC","VIDEO_OPCODE_PASC","RELATIVE_VISIBILITY","PCT_HORIZON_VISIBLE","RELATIVE_CURRENT_1","RELATIVE_CURRENT_2","READ_START_TIME","READ_END_TIME","READ_TIME","HABITAT_ONLY","GENHAB","GENHAB2","STRUCTURAL_COMPLEXITY","BIOTIC_COMPLEXITY","HABITAT_COMPLEXITY","SUBSTRATE_MAX_RELIEF","BIOTA_MAX_RELIEF","COMBO_MAX_RELIEF","ARTI_PER","ROCK_PER","SED_PER","SHELLGRAVEL_PER","SILTSANDCLAY_PER","SUBSTRATE_PCT_TOTAL_PASC","ALGAE_PER","SGRASS_PER","HCORAL_PER","SCORAL_PER","SEAWHIPS_PER","SPONGE_PER","UNKSESS_PER","ATTACHED_EPIFAUNA_PER","RELIEF_PA","ARTI_PA","ROCK_PA","SILTSANDCLAY_PA","SHELLGRAVEL_PA","SED_PA","ALGAE_PA","SGRASS_PA","HCORAL_PA","SCORAL_PA","SEAWHIPS_PA","SPONGE_PA","UNKSESS_PA","ATTACHED_EPIFAUNA_PA","BIOTA_PCT_COMP_PASC","BIOTA_PCT_COVER","A","R","B","C","S","H","M","U","SUBSTRATE_TOTAL","AM","GM","CB","CC","CF","CM","HC","CG","SO","SB","SF","SM","SV","SP","MI","UN","NO","TOTAL_EPIFAUNA_PC","SEDAR_Y_N_PC"
"289305074","9938","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-07 11:52:00,1993-06-07 12:58:00,"E",10,29.8682,-87.3202,82,18.29999924,36.0320015,,,"TB",,"NCO",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.08,0,0,,3,90,10,0,0,0,0,0,0,7,7,1,0,0,1,1,,0,0,0,0,0,0,1,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305075","12705","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-07 13:25:00,1993-06-07 14:33:00,"E",10,29.8417,-87.306,100,17.52000046,36.17599869,,,"MS",,"NCD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.05,0,0,,3,97,10,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305076","1730","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-07 14:55:00,1993-06-07 15:58:00,"E",10,29.9385,-87.2225,70,19.88999939,36.34700012,,,,,"NCO",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.1,0,3,,5,65,10,0,0,0,0,0,0,15,15,1,0,1,1,1,,0,0,0,0,0,0,1,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305077","2317","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-08 16:43:00,1993-06-08 17:46:00,"E",9,30.1118,-86.9218,70,19.20000076,36.09199905,6.719402996,,"OV",,"NCO",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.25,1,2,,5,60,9,5,0,0,10,1,0,14,30,1,1,1,1,1,,1,0,0,1,1,0,1,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305078","4143","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-08 16:05:00,1993-06-08 16:47:00,"E",9,30.098,-86.9573,33,25.75,36.37599945,7.400000095,,,,"NCO",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,2,0,8,,5,10,11,15,0,0,5,0,0,25,45,1,0,1,1,1,,1,0,0,1,0,0,1,1,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305085","836","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-09 14:02:00,1993-06-09 14:40:00,"E",9,30.1182,-86.8717,33.46,23.59178235,,6.719402996,,,,"NCD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.6,0,0,,14,80,10,0,0,0,0,1,0,5,6,1,0,0,1,1,,0,0,0,0,1,0,1,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305086","5977","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-09 14:50:00,1993-06-09 15:22:00,"E",9,30.154,-86.951,37,25.69000053,36.36399841,6.400000095,,,,"NCO",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.15,0,2,,5,77,11,0,0,0,0,0,0,14,14,1,0,1,1,1,,0,0,0,0,0,0,1,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305087","6653","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-09 15:47:00,1993-06-09 16:29:00,"E",9,30.1442,-86.9743,39,25.43000031,36.38499832,6.400000095,,,,"NCO",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.3,0,0,,8,85,10,0,0,0,0,0,0,7,7,1,0,0,1,1,,0,0,0,0,0,0,1,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305088","6606","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-09 07:05:00,1993-06-09 08:17:00,"E",9,30.1392,-86.9938,25,26.72999954,37.15000153,5.800000191,,,,"NCO",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.15,0,0,,20,77,10,0,0,0,0,0,0,3,3,1,0,0,1,1,,0,0,0,0,0,0,1,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305090","1560","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-10 09:47:00,1993-06-10 10:32:00,"E",8,29.2877,-85.729,22.31,28.28745083,,5.919607854,,"MS",,"NCD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,2,0,5,,0,66,10,1,0,0,10,0,0,21,32,1,0,1,1,0,,1,0,0,1,0,0,1,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305091","935","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-10 11:08:00,1993-06-10 14:11:00,"E",8,29.295,-85.753,22,26.64999962,36.37200165,6,,,,"NCD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.3,0,3,,2,34,9,0,0,0,2,0,0,60,62,1,0,1,1,1,,0,0,0,1,0,0,1,1,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305092","870","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-10 12:08:00,1993-06-10 13:01:00,"E",8,29.3002,-85.7607,23,27.97999954,36.7480011,6.099999905,,"TB",,"NCD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.25,0,0,,0,70,10,1,0,0,20,0,0,9,30,1,0,0,1,0,,1,0,0,1,0,0,1,1,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305095","1084","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-10 16:11:00,1993-06-10 17:00:00,"E",8,29.2962,-85.7743,22,29.21999931,36.37900162,5.699999809,,"TB",,"NCD","NHL","N",,,"ES",,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.25,0,0,,0,25,10,0,0,0,0,0,0,75,75,1,0,0,1,0,,0,0,0,0,0,0,1,1,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305096","1003","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-10 17:15:00,1993-06-10 18:11:00,"E",8,29.2942,-85.7802,23,29.29000092,36.2480011,5.800000191,,"TB",,"NCD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.3,0,0,,2,73,10,0,0,0,0,0,0,25,25,1,0,0,1,1,,0,0,0,0,0,0,1,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305099","4002","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-11 10:30:00,1993-06-11 14:00:00,"E",8,28.9652,-85.3525,22.12,28.23615423,,6.096153837,,"MC",,"NCD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,1,0,2,,3,72,10,0,0,0,5,0,0,10,15,1,0,1,1,1,,0,0,0,1,0,0,1,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305100","3704","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-11 11:41:00,1993-06-11 12:32:00,"E",8,28.9623,-85.3513,10,29.52000046,36.23600006,6,,,,"NCD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.05,0,0,,8,88,10,0,0,0,0,0,0,4,4,1,0,0,1,1,,0,0,0,0,0,0,1,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305101","4045","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-11 12:50:00,1993-06-11 13:42:00,"E",8,28.9613,-85.3507,24,26.45000076,36.34899902,6.199999809,,"TB",,"NCD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,1,0,3,,4,69,10,0,0,0,0,1,0,11,12,1,0,1,1,1,,0,0,0,0,1,0,1,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305102","3345","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-11 14:19:00,1993-06-11 15:00:00,"E",8,28.9613,-85.3522,13,29.10000038,36.24100113,6,,"TB",,"NCD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.05,0,0,,5,95,10,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305103","1157","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-11 15:13:00,1993-06-11 16:22:00,"E",8,28.9813,-85.4527,18,28.54999924,36.24700165,6.400000095,,"TB",,"NCD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0,0,0,,30,70,10,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305104","1256","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-11 16:44:00,1993-06-11 17:30:00,"E",8,28.9812,-85.497,24,27.02000046,36.26900101,6.300000191,,"OV",,"NCD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.05,0,0,,10,90,10,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305105","1398","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-11 07:43:00,1993-06-11 08:38:00,"E",8,28.9787,-85.4975,16,29.19000053,36.2159996,5.400000095,,,,"NCD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.05,0,0,,5,95,10,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305107","101","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-12 10:12:00,1993-06-12 11:00:00,"E",8,28.6263,-85.0013,12.98,29.46063502,,5.811111246,,"MS",,"NCD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.6,0,5,,18,25,9,0,0,0,8,2,0,12,22,1,0,1,1,1,,0,0,0,1,1,0,1,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305108","228","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-12 11:20:00,1993-06-12 12:10:00,"E",8,28.6227,-85,13,29.39999962,36.2120018,5.800000191,,"OF",,"NCD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,1,0,3,,10,50,11,0,0,0,0,0,0,30,30,1,0,1,1,1,,0,0,0,0,0,0,1,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305109","745","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-12 12:33:00,1993-06-12 13:35:00,"E",6,28.6065,-84.9918,13,29.65999985,36.25299835,5.800000191,,,,"BBD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.15,0,0,,10,80,10,0,0,0,0,0,0,10,10,1,0,0,1,1,,0,0,0,0,0,0,1,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305110","823","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-12 13:44:00,1993-06-12 14:28:00,"E",6,28.6068,-84.9915,15,29.52000046,36.34600067,6.5,,,,"BBD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,1,0,0,,5,35,10,0,0,0,0,0,0,60,60,1,0,0,1,1,,0,0,0,0,0,0,1,1,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305111","828","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-12 15:54:00,1993-06-12 16:41:00,"E",6,28.6007,-84.9823,19,29.36000061,36.31100082,5.800000191,,,,"BBD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.2,0,0,,5,45,10,0,0,0,0,0,0,50,50,1,0,0,1,1,,0,0,0,0,0,0,1,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305112","1343","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-12 17:34:00,1993-06-12 18:16:00,"E",6,28.5828,-84.967,19,29.21999931,36.27299881,5.599999905,,,,"BBD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.35,0,0,,5,80,10,0,0,0,0,0,0,15,15,1,0,0,1,1,,0,0,0,0,0,0,1,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305113","1449","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-12 07:13:00,1993-06-12 07:53:00,"E",6,28.5803,-84.9655,20,29.51000023,36.23400116,5.300000191,,,,"BBD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.5,0,0,,4,76,10,0,0,0,0,0,0,20,20,1,0,0,1,1,,0,0,0,0,0,0,1,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305116","5502","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-13 10:01:00,1993-06-13 10:42:00,"E",6,28.243,-84.747,14.99,29.62389875,,5.627118523,,"TB",,"BBD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.7,0,0,,4,82,10,0,0,0,0,0,0,14,14,1,0,0,1,1,,0,0,0,0,0,0,1,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305117","2844","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-13 11:09:00,1993-06-13 11:50:00,"E",6,28.2758,-84.7668,16,29.72999954,36.19400024,5.699999809,,"MS",,"BBD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.3,0,0,,4,84,10,0,0,0,0,0,0,12,12,1,0,0,1,1,,0,0,0,0,0,0,1,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305118","3298","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-13 12:04:00,1993-06-13 12:38:00,"E",6,28.2778,-84.7207,16,29.62000084,36.1609993,5.5,,"MS",,"BBD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.1,0,0,,7,81,10,0,0,0,0,0,0,12,12,1,0,0,1,1,,0,0,0,0,0,0,1,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305119","1444","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-13 12:52:00,1993-06-13 13:27:00,"E",6,28.3052,-84.7857,17,29.68000031,36.23899841,5.599999905,,,,"BBD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.5,0,0,,3,67,10,0,0,0,0,0,0,30,30,1,0,0,1,1,,0,0,0,0,0,0,1,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305120","6","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-13 13:41:00,1993-06-13 14:15:00,"E",6,28.3312,-84.8162,17,29.53000069,36.27199936,5.699999809,,"MS",,"BBD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.3,0,2,,3,71,10,0,0,0,3,0,1,20,24,1,0,1,1,1,,0,0,0,1,0,1,1,1,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305122","4040","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-14 09:18:00,1993-06-14 14:22:00,"E",5,27.7013,-84.1762,72.96,18.32147526,,4.183606382,,,,"BBD","NHL","N",,,"LD",,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.7,0,0,,1,40,10,0,0,0,3,0,5,51,59,1,0,0,1,1,,0,0,0,1,0,1,1,1,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305123","3999","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-14 11:52:00,1993-06-14 12:45:00,"E",5,27.7042,-84.1798,77,18.22999954,36.38600159,4,,,,"BBD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.2,0,2,,8,67,10,0,0,0,0,0,0,22,22,1,0,1,1,1,,0,0,0,0,0,0,1,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305124","3820","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-14 13:06:00,1993-06-14 13:55:00,"E",5,27.7137,-84.1808,74,18.01000023,36.4469986,4.199999809,,,,"BBD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.5,0,2,,12,46,11,7,0,0,0,0,0,32,39,1,0,1,1,1,,1,0,0,0,0,0,1,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305125","3907","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-14 07:49:00,1993-06-14 08:43:00,"E",5,27.7145,-84.1725,78,18.40999985,36.49499893,4.199999809,,,,"BBD","NLL","N",,,"HB",,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.2,0,2,,4,69,10,0,0,0,1,1,0,24,26,1,0,1,1,1,,0,0,0,1,1,0,1,1,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305126","4500","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-14 09:16:00,1993-06-14 10:19:00,"E",5,27.6833,-84.1747,78,18.44000053,36.47999954,4.199999809,,,,"BBD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.15,0,0,,12,57,10,4,0,0,0,0,1,26,31,1,0,0,1,1,,1,0,0,0,0,1,1,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305127","4353","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-14 11:17:00,1993-06-14 14:10:00,"E",5,27.6912,-84.1823,80,18.39999962,36.47999954,4.199999809,,"MS",,"BBD","NLL","N",,,"HB",,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.6,0,0,,5,70,10,0,0,0,0,0,0,25,25,1,0,0,1,1,,0,0,0,0,0,0,1,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305128","4339","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-14 12:46:00,1993-06-14 13:38:00,"E",5,27.6928,-84.1828,77,18.37999916,36.48099899,4.199999809,,,,"BBD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.6,0,0,,7,29,10,0,0,0,3,0,9,52,64,1,0,0,1,1,,0,0,0,1,0,1,1,1,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305131","1636","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-15 15:15:00,1993-06-15 16:12:00,"E",5,27.8013,-84.1622,52.12,19.78541676,,5.314583341,,,,"BBD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.3,0,0,,5,75,10,0,0,0,0,0,0,20,20,1,0,0,1,1,,0,0,0,0,0,0,1,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305133","1774","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-15 17:23:00,1993-06-15 18:19:00,"E",5,27.8017,-84.1555,49,20.07999992,37.22999954,6,,"MS",,"BBD",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.2,0,1,,2,82,11,5,0,0,0,0,0,10,15,1,0,1,1,1,,1,0,0,0,0,0,1,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305134","1947","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-15 07:15:00,1993-06-15 08:06:00,"E",5,27.8018,-84.157,54,19.26000023,36.31700134,4.900000095,,,,"BBD","NLL","N",,,"HB",,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.7,0,0,,10,60,10,0,0,0,0,0,0,30,30,1,0,0,1,1,,0,0,0,0,0,0,1,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305135","2457","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-15 08:54:00,1993-06-15 13:24:00,"E",5,27.7878,-84.1625,52,19.88999939,36.23099899,5.199999809,,"OV",,"BBD","NLL","N",,,"HB",,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.6,0,0,,15,79,10,0,0,0,0,0,0,6,6,1,0,0,1,1,,0,0,0,0,0,0,1,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305136","3023","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-15 09:53:00,1993-06-15 10:41:00,"E",5,27.7758,-84.1637,54,20.42000008,36.27899933,5.599999905,,,,"BBD","NLL","N",,,"HB",,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.6,0,1,,3,85,11,0,0,0,0,0,2,8,10,1,0,1,1,1,,0,0,0,0,0,1,1,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305137","6126","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-20 10:57:00,1993-06-20 11:49:00,"E",1,24.5607,-82.91,52,20.37000084,36.22299957,5.5,,"OV",,"SFN",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,3,0,7,,1,25,10,0,0,0,10,0,15,37,65,1,0,1,1,1,,0,0,0,1,0,1,1,1,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305138","6776","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-20 12:04:00,1993-06-20 12:56:00,"E",1,24.5485,-82.9367,48,19.70000076,36.26900101,5.300000191,,,,"SFN",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,1.5,0,9,,0,10,10,0,0,5,60,0,20,0,85,1,0,1,1,0,,0,0,1,1,0,1,0,1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305139","6934","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-20 14:12:00,1993-06-20 15:08:00,"E",1,24.5423,-82.9475,50,19.54000092,36.18099976,5.099999905,,"MC",,"SFN",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,1,0,2,,8,38,9,5,0,0,27,0,10,8,50,1,0,1,1,1,,1,0,0,1,0,1,1,1,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305140","7054","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-20 15:26:00,1993-06-20 16:18:00,"E",1,24.5355,-82.951,53,17.29999924,36.06000137,4.900000095,,"OV",,"SFN",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,1,0,8,,0,16,10,32,0,0,22,0,4,16,74,1,0,1,1,0,,1,0,0,1,0,1,1,1,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305141","3616","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-20 16:32:00,1993-06-20 17:23:00,"E",2,24.5858,-82.979,51,17.92000008,36.40499878,4.5,,"MS",,"SFO",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,1,0,0,,1,2,10,50,0,0,30,0,6,11,97,1,0,0,1,1,,1,0,0,1,0,1,1,1,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305142","3759","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-20 07:27:00,1993-06-20 08:18:00,"E",2,24.5855,-82.9862,60,16.79999924,36.12099838,3.900000095,,"MC",,"SFO","NHL","N",,,"RR",,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.6,0,5,,2,19,10,54,0,0,2,0,0,20,76,1,0,1,1,1,,1,0,0,1,0,0,1,1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305143","1503","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-20 09:02:00,1993-06-20 09:53:00,"E",2,24.6198,-82.9738,69,16.51000023,36.13700104,3.700000048,,"OV",,"SFO",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.07,0,0,,1,97,10,0,0,0,0,0,0,2,2,1,0,0,1,1,,0,0,0,0,0,0,1,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305145","634","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-21 12:43:00,1993-06-21 13:33:00,"E",2,24.6593,-83.0767,74.61,18.38471666,,4.723404306,,,,"SFO","NHL","N",,,"RR",,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,0.7,0,1,,7,80,10,0,0,0,6,0,0,4,10,1,0,1,1,1,,0,0,0,1,0,0,1,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289305146","2218","PASC","SRFV","SEAMAP_REEF",,,,,1993,6,,1993-06-21 14:16:00,1993-06-21 15:14:00,"E",2,24.637,-83.0465,77,16.61000061,36.16699982,3.700000048,,,,"SFO",,"N",,,,,,,,,,,"MIN/MAX",,,,,,,,,,,,,,,,,2.5,0,7,,1,14,11,60,0,0,10,0,0,8,78,1,0,1,1,1,,1,0,0,1,0,0,1,1,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
